congress,chamber,icpsr,state_icpsr,district_code,state_abbrev,party_code,occupancy,last_means,bioname,bioguide_id,born,died,nominate_dim1,nominate_dim2,nominate_log_likelihood,nominate_geo_mean_probability,nominate_number_of_votes,nominate_number_of_errors,conditional,nokken_poole_dim1,nokken_poole_dim2
116,House,21182,49,17,TX,200,,,"FLORES, Bill",F000461,1954,,0.573,0.287,-102.36032,0.87321,755,37,,0.518,0.181
116,House,21360,49,14,TX,200,,,"WEBER, Randy",W000814,1953,,0.71,0.036,-100.95283,0.87231,739,43,,0.727,-0.01
116,House,21362,49,20,TX,100,,,"CASTRO, Joaquin",C001091,1974,,-0.399,-0.02,-32.3509,0.95778,750,13,,-0.61,-0.167
116,House,21364,49,25,TX,200,,,"WILLIAMS, Roger",W000816,1949,,0.587,0.101,-102.6476,0.87351,759,43,,0.565,0.081
116,House,21365,49,33,TX,100,,,"VEASEY, Marc",V000131,1971,,-0.403,0.285,-31.38173,0.96011,771,10,,-0.336,0.081
116,House,21366,49,34,TX,100,,,"VELA, Filemon",V000132,1963,,-0.313,0.413,-88.88495,0.89138,773,35,,-0.425,0.457
116,House,21549,49,4,TX,200,,,"RATCLIFFE, John",R000601,1965,,0.693,0.113,-74.52081,0.88536,612,34,,0.654,0.116
116,House,21550,49,23,TX,200,,,"HURD, William Ballard",H001073,1977,,0.287,0.229,-169.72909,0.80102,765,73,,0.216,0.29
116,House,21551,49,36,TX,200,,,"BABIN, Brian",B001291,1948,,0.7,0.123,-105.88316,0.86718,743,47,,0.705,0.091
116,House,21700,49,19,TX,200,,,"ARRINGTON, Jodey Cook",A000375,1972,,0.629,-0.035,-120.55156,0.8535,761,64,,0.652,-0.095
116,House,21722,49,15,TX,100,,,"GONZALEZ, Vicente Jr.",G000581,1967,,-0.38,0.658,-78.34904,0.89979,742,35,,-0.528,0.849
116,House,21758,49,27,TX,200,,,"CLOUD, Michael",C001115,1975,,0.651,-0.242,-139.2751,0.83493,772,59,,0.652,-0.265
116,House,21900,49,32,TX,100,,,"ALLRED, Colin",A000376,1983,,-0.45,0.616,-39.83752,0.949,761,17,,-0.45,0.618
116,House,21911,49,2,TX,200,,,"CRENSHAW, Daniel",C001120,1984,,0.397,0.356,-84.52406,0.89565,767,35,,0.396,0.357
116,House,21917,49,16,TX,100,,,"ESCOBAR, Veronica",E000299,1969,,-0.381,-0.231,-22.0881,0.97172,770,9,,-0.379,-0.237
116,House,21919,49,7,TX,100,,,"FLETCHER, Elizabeth",F000468,1975,,-0.446,0.842,-71.73188,0.91171,776,34,,-0.445,0.845
116,House,21922,49,29,TX,100,,,"GARCIA, Sylvia",G000587,1950,,-0.734,0.557,-46.19816,0.94242,779,14,,-0.734,0.558
116,House,21925,49,5,TX,200,,,"GOODEN, Lance",G000589,1982,,0.729,0.058,-81.20756,0.89891,762,30,,0.729,0.057
116,House,21961,49,21,TX,200,,,"ROY, Charles",R000614,1972,,0.8,-0.6,-134.3379,0.83818,761,52,,0.919,-0.395
116,House,21973,49,3,TX,200,,,"TAYLOR, Nicholas",T000479,1972,,0.551,-0.106,-134.29767,0.8409,775,64,,0.55,-0.106
116,House,21984,49,6,TX,200,,,"WRIGHT, Ron",W000827,1953,,0.709,-0.095,-67.0956,0.89632,613,24,,0.709,-0.095
116,House,29571,49,35,TX,100,,,"DOGGETT, Lloyd Alton, II",D000399,1946,,-0.402,-0.314,-38.74391,0.94978,752,12,,-0.421,-0.417
116,House,29572,49,13,TX,200,,,"THORNBERRY, William McClellan (Mac)",T000238,1958,,0.525,0.311,-105.66638,0.86907,753,48,,0.503,0.302
116,House,29573,49,18,TX,100,,,"JACKSON LEE, Sheila",J000032,1950,,-0.46,0.128,-21.32889,0.9725,765,10,,-0.561,-0.074
116,House,29760,49,8,TX,200,,,"BRADY, Kevin Patrick",B000755,1955,,0.524,0.218,-110.07805,0.86126,737,49,,0.581,0.262
116,House,29762,49,12,TX,200,,,"GRANGER, Kay",G000377,1943,,0.397,0.242,-104.56768,0.8605,696,47,,0.429,0.387
116,House,39305,49,30,TX,100,,,"JOHNSON, Eddie Bernice",J000126,1935,,-0.485,0.203,-22.25095,0.97111,759,9,,-0.403,0.002
116,House,20357,67,1,UT,200,,,"BISHOP, Robert (Rob)",B001250,1951,,0.536,0.105,-135.32627,0.83142,733,62,,0.57,0.029
116,House,21367,67,2,UT,200,,,"STEWART, Chris",S001192,1960,,0.527,0.158,-85.21544,0.89446,764,38,,0.533,0.299
116,House,21755,67,3,UT,200,,,"CURTIS, John R.",C001114,1960,,0.542,0.039,-92.14838,0.87971,719,40,,0.539,0.067
116,House,21943,67,4,UT,100,,,"McADAMS, Ben",M001209,1974,,-0.066,0.289,-217.6009,0.75574,777,84,,-0.066,0.286
116,House,20750,6,1,VT,100,,,"WELCH, Peter",W000800,1947,,-0.409,-0.351,-19.55982,0.97443,755,8,,-0.515,-0.323
116,House,20756,40,1,VA,200,,,"WITTMAN, Robert J.",W000804,1959,,0.445,-0.019,-128.35092,0.84719,774,56,,0.526,0.14
116,House,20952,40,11,VA,100,,,"CONNOLLY, Gerald E. (Gerry)",C001078,1950,,-0.306,-0.014,-51.15166,0.93597,773,25,,-0.24,-0.092
116,House,21191,40,9,VA,200,,,"GRIFFITH, H. Morgan",G000568,1958,,0.552,-0.438,-168.57247,0.79823,748,71,,0.569,-0.367
116,House,21554,40,8,VA,100,,,"BEYER, Donald Sternoff Jr.",B001292,1950,,-0.385,-0.041,-18.4623,0.97603,761,7,,-0.338,-0.226
116,House,21736,40,4,VA,100,,,"MCEACHIN, Aston Donald",M001200,1961,,-0.375,-0.084,-38.75618,0.94168,645,16,,-0.297,-0.046
116,House,21908,40,6,VA,200,,,"CLINE, Benjamin",C001118,1972,,0.712,-0.205,-113.47341,0.86445,779,49,,0.711,-0.205
116,House,21941,40,2,VA,100,,,"LURIA, Elaine",L000591,1975,,-0.176,0.377,-108.2685,0.86883,770,53,,-0.176,0.383
116,House,21957,40,5,VA,200,,,"RIGGLEMAN, Denver",R000611,1970,,0.485,-0.041,-114.16352,0.85686,739,39,,0.485,-0.041
116,House,21966,40,7,VA,100,,,"SPANBERGER, Abigail",S001209,1979,,-0.169,0.441,-102.29322,0.87665,777,38,,-0.168,0.436
116,House,21983,40,10,VA,100,,,"WEXTON, Jennifer",W000825,1968,,-0.414,0.494,-28.49143,0.964,777,16,,-0.413,0.496
116,House,39307,40,3,VA,100,,,"SCOTT, Robert C.",S000185,1947,,-0.45,0.015,-38.52851,0.95168,778,14,,-0.379,0.119
116,House,20145,73,2,WA,100,,,"LARSEN, Richard Ray (Rick)",L000560,1965,,-0.364,0.19,-39.05575,0.95079,774,10,,-0.371,0.114
116,House,20535,73,5,WA,200,,,"McMORRIS RODGERS, Cathy",M001159,1969,,0.426,0.112,-119.40444,0.8539,756,52,,0.411,-0.04
116,House,21187,73,3,WA,200,,,"HERRERA BEUTLER, Jaime",H001056,1978,,0.357,-0.192,-129.17469,0.80859,608,64,,0.284,-0.067
116,House,21368,73,6,WA,100,,,"KILMER, Derek",K000381,1974,,-0.31,-0.011,-31.43529,0.96035,777,16,,-0.415,0.371
116,House,21369,73,10,WA,100,,,"HECK, Denny",H001064,1952,,-0.312,-0.129,-18.91867,0.97567,768,6,,-0.309,-0.209
116,House,21556,73,4,WA,200,,,"NEWHOUSE, Daniel Milton",N000189,1955,,0.349,0.232,-98.89167,0.87874,765,43,,0.329,0.283
116,House,21726,73,7,WA,100,,,"JAYAPAL, Pramila",J000298,1965,,-0.697,-0.268,-37.32558,0.9528,772,12,,-0.513,-0.757
116,House,21962,73,8,WA,100,,,"SCHRIER, Kim",S001216,1968,,-0.345,0.443,-37.06756,0.95341,777,18,,-0.345,0.446
116,House,29768,73,9,WA,100,,,"SMITH, Adam",S000510,1965,,-0.284,-0.161,-17.65859,0.97715,764,8,,-0.352,-0.24
116,House,31101,73,1,WA,100,,,"DelBENE, Suzan K.",D000617,1962,,-0.281,-0.229,-19.05143,0.97575,776,2,,-0.348,-0.197
116,House,21188,56,1,WV,200,,,"McKINLEY, David",M001180,1947,,0.301,0.191,-129.63055,0.8467,779,53,,0.32,0.358
116,House,21557,56,2,WV,200,,,"MOONEY, Alex X.",M001195,1971,,0.579,-0.286,-158.46305,0.81508,775,69,,0.577,-0.268
116,House,21946,56,3,WV,200,,,"MILLER, Carol",M001205,1950,,0.468,0.324,-78.61337,0.9027,768,30,,0.468,0.323
116,House,14657,25,5,WI,200,,,"SENSENBRENNER, Frank James, Jr.",S000244,1943,,0.638,-0.58,-161.49038,0.78382,663,82,,0.572,-0.269
116,House,20537,25,4,WI,100,,,"MOORE, Gwendolynne S. (Gwen)",M001160,1951,,-0.528,-0.249,-29.70918,0.96201,767,13,,-0.416,-0.412
116,House,21189,25,7,WI,200,,,"DUFFY, Sean",D000614,1971,,0.511,-0.109,-100.93909,0.79459,439,46,,0.515,0.012
116,House,21370,25,2,WI,100,,,"POCAN, Mark",P000607,1964,,-0.541,-0.539,-29.39002,0.96236,766,9,,-0.459,-0.864
116,House,21559,25,6,WI,200,,,"GROTHMAN, Glenn",G000576,1955,,0.615,-0.285,-148.15852,0.82139,753,70,,0.616,-0.321
116,House,21720,25,8,WI,200,,,"GALLAGHER, Michael",G000579,1984,,0.441,-0.042,-149.76081,0.81855,748,64,,0.397,-0.03
116,House,21970,25,1,WI,200,,,"STEIL, Bryan",S001213,1981,,0.419,-0.053,-126.86337,0.84792,769,56,,0.42,-0.052
116,House,21989,25,7,WI,200,,,"TIFFANY, Thomas P.",T000165,1957,,0.858,0.513,-4.95016,0.94072,81,4,,0.765,0.263
116,House,29769,25,3,WI,100,,,"KIND, Ron",K000188,1963,,-0.262,-0.08,-66.98694,0.91467,751,25,,-0.256,0.168
116,House,21710,68,1,WY,200,,,"CHENEY, Liz",C001109,1966,,0.517,0.455,-113.16915,0.85959,748,52,,0.517,0.464
116,Senate,41705,41,0,AL,100,,,"JONES, Gordon Douglas (Doug)",J000300,1954,,-0.084,0.202,-65.19732,0.88916,555,26,,-0.073,0.263
116,Senate,94659,41,0,AL,200,,,"SHELBY, Richard C.",S000320,1934,,0.429,0.519,-42.8258,0.92725,567,22,,0.44,0.21
116,Senate,40300,81,0,AK,200,,,"MURKOWSKI, Lisa",M001153,1957,,0.211,-0.291,-41.92432,0.92408,531,10,,0.292,-0.454
116,Senate,41500,81,0,AK,200,,,"SULLIVAN, Daniel Scott",S001198,1964,,0.486,0.049,-49.72757,0.91459,557,22,,0.515,-0.042
116,Senate,21300,61,0,AZ,100,,,"SINEMA, Kyrsten",S001191,1976,,-0.102,0.06,-70.7588,0.87676,538,18,,-0.068,0.199
116,Senate,21501,61,0,AZ,200,,,"McSALLY, Martha",M001197,1966,,0.344,0.03,-33.92429,0.94152,563,12,,0.337,0.235
116,Senate,20101,42,0,AR,200,,,"BOOZMAN, John",B001236,1950,,0.4,0.246,-26.41166,0.95488,572,10,,0.344,0.241
116,Senate,21301,42,0,AR,200,,,"COTTON, Tom",C001095,1977,,0.572,0.083,-57.93965,0.90302,568,25,,0.439,0.027
116,Senate,41701,71,0,CA,100,,,"HARRIS, Kamala Devi",H001075,1964,,-0.709,-0.13,-26.95593,0.91434,301,11,,-0.725,-0.236
116,Senate,49300,71,0,CA,100,,,"FEINSTEIN, Dianne",F000062,1933,,-0.267,-0.185,-70.48546,0.88406,572,21,,-0.26,-0.061
116,Senate,21112,62,0,CO,200,,,"GARDNER, Cory",G000562,1974,,0.444,-0.027,-46.20241,0.92108,562,20,,0.347,-0.009
116,Senate,40910,62,0,CO,100,,,"BENNET, Michael F.",B001267,1964,,-0.224,-0.175,-100.61832,0.80238,457,46,,-0.294,-0.135
116,Senate,20707,1,0,CT,100,,,"MURPHY, Christopher",M001169,1973,,-0.271,-0.196,-145.03396,0.77465,568,64,,-0.155,-0.347
116,Senate,41101,1,0,CT,100,,,"BLUMENTHAL, Richard",B001277,1946,,-0.434,-0.163,-99.69836,0.83928,569,43,,-0.445,-0.18
116,Senate,15015,11,0,DE,100,,,"CARPER, Thomas Richard",C000174,1947,,-0.175,-0.223,-94.74923,0.84661,569,26,,-0.187,-0.238
116,Senate,40916,11,0,DE,100,,,"COONS, Christopher A.",C001088,1963,,-0.227,-0.217,-66.78975,0.88584,551,24,,-0.201,-0.251
116,Senate,41102,43,0,FL,200,,,"RUBIO, Marco",R000595,1971,,0.568,-0.271,-46.40708,0.91951,553,18,,0.522,-0.123
116,Senate,41903,43,0,FL,200,,,"SCOTT, Richard Lynn (Rick)",S001217,1952,,0.517,0.177,-46.21475,0.92038,557,24,,0.515,0.173
116,Senate,29909,44,0,GA,200,,,"ISAKSON, Johnny",I000055,1944,,0.402,-0.011,-10.54373,0.96184,271,2,,0.336,0.153
116,Senate,41501,44,0,GA,200,,,"PERDUE, David Alfred, Jr.",P000612,1949,,0.564,-0.087,-37.58578,0.93154,530,20,,0.478,0.141
116,Senate,41904,44,0,GA,200,,,"LOEFFLER, Kelly",L000594,1970,,0.511,-0.083,-14.30352,0.92442,182,4,,0.516,-0.093
116,Senate,20713,82,0,HI,100,,,"HIRONO, Mazie",H001042,1947,,-0.512,-0.084,-85.17362,0.85773,555,43,,-0.578,0.009
116,Senate,41112,82,0,HI,100,,,"SCHATZ, Brian Emanuel",S001194,1972,,-0.448,-0.106,-92.16797,0.84622,552,40,,-0.476,-0.094
116,Senate,29345,63,0,ID,200,,,"CRAPO, Michael Dean",C000880,1951,,0.511,0.294,-32.40136,0.94455,568,17,,0.494,0.671
116,Senate,40902,63,0,ID,200,,,"RISCH, James",R000584,1943,,0.629,0.565,-26.312,0.95442,564,15,,0.583,0.642
116,Senate,15021,21,0,IL,100,,,"DURBIN, Richard Joseph",D000563,1944,,-0.348,-0.307,-131.13764,0.79221,563,70,,-0.282,-0.113
116,Senate,21325,21,0,IL,100,,,"DUCKWORTH, Tammy",D000622,1968,,-0.332,0.11,-83.50042,0.85914,550,34,,-0.363,0.218
116,Senate,21133,22,0,IN,200,,,"YOUNG, Todd",Y000064,1972,,0.474,-0.029,-69.90967,0.88342,564,33,,0.464,-0.398
116,Senate,41900,22,0,IN,200,,,"BRAUN, Michael",B001310,1954,,0.8,0.6,-49.98564,0.9159,569,23,,0.817,0.408
116,Senate,14226,31,0,IA,200,,,"GRASSLEY, Charles Ernest",G000386,1933,,0.346,-0.065,-61.4036,0.89821,572,22,,0.502,0.058
116,Senate,41502,31,0,IA,200,,,"ERNST, Joni",E000295,1970,,0.529,-0.047,-53.75826,0.90939,566,19,,0.556,-0.153
116,Senate,14852,32,0,KS,200,,,"ROBERTS, Charles Patrick (Pat)",R000307,1936,,0.413,-0.09,-22.34633,0.95961,542,2,,0.331,0.201
116,Senate,29722,32,0,KS,200,,,"MORAN, Jerry",M000934,1954,,0.415,0.206,-84.43069,0.84879,515,34,,0.453,-0.31
116,Senate,14921,51,0,KY,200,,,"McCONNELL, Addison Mitchell (Mitch)",M000355,1942,,0.402,0.003,-51.67552,0.91362,572,13,,0.313,0.13
116,Senate,41104,51,0,KY,200,,,"PAUL, Rand",P000603,1963,,0.878,-0.479,-147.36351,0.75726,530,77,,0.88,-0.475
116,Senate,20919,45,0,LA,200,,,"CASSIDY, Bill",C001075,1957,,0.456,-0.099,-48.49131,0.91304,533,25,,0.52,-0.052
116,Senate,41703,45,0,LA,200,,,"KENNEDY, John Neely",K000393,1951,,0.59,0.247,-64.89939,0.89039,559,26,,0.673,-0.024
116,Senate,41300,2,0,ME,328,,,"KING, Angus Stanley, Jr.",K000383,1944,,-0.155,-0.21,-61.9374,0.89737,572,21,,-0.165,-0.158
116,Senate,49703,2,0,ME,200,,,"COLLINS, Susan Margaret",C001035,1952,,0.113,-0.539,-49.47885,0.91713,572,13,,0.132,-0.406
116,Senate,15408,52,0,MD,100,,,"CARDIN, Benjamin Louis",C000141,1943,,-0.32,-0.22,-93.0346,0.84768,563,34,,-0.281,-0.074
116,Senate,20330,52,0,MD,100,,,"VAN HOLLEN, Christopher",V000128,1959,,-0.391,-0.205,-98.03574,0.84224,571,38,,-0.378,-0.323
116,Senate,14435,3,0,MA,100,,,"MARKEY, Edward John",M000133,1946,,-0.512,-0.453,-63.01332,0.88181,501,19,,-0.619,-0.786
116,Senate,41301,3,0,MA,100,,,"WARREN, Elizabeth",W000817,1949,,-0.77,-0.286,-13.00817,0.96065,324,4,,-0.799,-0.406
116,Senate,20923,23,0,MI,100,,,"PETERS, Gary C.",P000595,1958,,-0.245,-0.187,-96.55677,0.84442,571,43,,-0.301,-0.002
116,Senate,29732,23,0,MI,100,,,"STABENOW, Deborah Ann",S000770,1950,,-0.342,-0.014,-111.57,0.81488,545,59,,-0.394,-0.112
116,Senate,40700,33,0,MN,100,,,"KLOBUCHAR, Amy",K000367,1960,,-0.281,-0.384,-131.51905,0.71375,390,69,,-0.473,-0.413
116,Senate,41706,33,0,MN,100,,,"SMITH, Tina",S001203,1958,,-0.393,-0.06,-79.19599,0.86943,566,37,,-0.411,-0.031
116,Senate,29534,46,0,MS,200,,,"WICKER, Roger F.",W000437,1951,,0.376,0.349,-27.4261,0.9531,571,8,,0.359,0.193
116,Senate,41707,46,0,MS,200,,,"HYDE-SMITH, Cindy",H001079,1959,,0.37,0.34,-19.47443,0.96582,560,6,,0.358,0.393
116,Senate,29735,34,0,MO,200,,,"BLUNT, Roy",B000575,1950,,0.426,0.275,-31.98543,0.94506,566,12,,0.336,0.143
116,Senate,41901,34,0,MO,200,,,"HAWLEY, Joshua David",H001089,1979,,0.581,-0.235,-53.25364,0.91095,571,24,,0.579,-0.243
116,Senate,21338,64,0,MT,200,,,"DAINES, Steve",D000618,1962,,0.553,-0.131,-61.2691,0.89689,563,35,,0.592,-0.277
116,Senate,40702,64,0,MT,100,,,"TESTER, Jon",T000464,1956,,-0.217,0.138,-74.14835,0.87578,559,28,,-0.243,0.122
116,Senate,41302,35,0,NE,200,,,"FISCHER, Debra (Deb)",F000463,1951,,0.471,0.343,-24.05789,0.95839,566,9,,0.484,0.486
116,Senate,41503,35,0,NE,200,,,"SASSE, Benjamin Eric",S001197,1972,,0.795,-0.218,-33.35213,0.94137,552,13,,0.731,-0.071
116,Senate,21743,65,0,NV,100,,,"ROSEN, Jacklyn Sheryl",R000608,1957,,-0.281,0.287,-57.3314,0.90399,568,17,,-0.314,0.327
116,Senate,41700,65,0,NV,100,,,"CORTEZ MASTO, Catherine Marie",C001113,1964,,-0.371,0.343,-57.57817,0.90376,569,27,,-0.352,0.336
116,Senate,40906,4,0,NH,100,,,"SHAHEEN, Jeanne",S001181,1947,,-0.239,-0.136,-70.91638,0.88321,571,29,,-0.216,-0.01
116,Senate,41702,4,0,NH,100,,,"HASSAN, Margaret (Maggie)",H001076,1958,,-0.241,-0.019,-63.29858,0.89524,572,25,,-0.225,0.029
116,Senate,29373,12,0,NJ,100,,,"MENENDEZ, Robert",M000639,1954,,-0.366,-0.126,-116.10491,0.81571,570,50,,-0.377,-0.142
116,Senate,41308,12,0,NJ,100,,,"BOOKER, Cory Anthony",B001288,1969,,-0.599,-0.241,-38.6696,0.88343,312,19,,-0.564,-0.38
116,Senate,20930,66,0,NM,100,,,"HEINRICH, Martin",H001046,1971,,-0.326,-0.025,-117.84663,0.80807,553,55,,-0.389,-0.021
116,Senate,29924,66,0,NM,100,,,"UDALL, Thomas (Tom)",U000039,1948,,-0.453,0.163,-79.95673,0.86717,561,36,,-0.434,0.046
116,Senate,14858,13,0,NY,100,,,"SCHUMER, Charles Ellis (Chuck)",S000148,1950,,-0.359,-0.406,-101.0452,0.83807,572,42,,-0.411,-0.406
116,Senate,20735,13,0,NY,100,,,"GILLIBRAND, Kirsten",G000555,1966,,-0.475,-0.439,-81.67872,0.84048,470,47,,-0.699,-0.45
116,Senate,29548,47,0,NC,200,,,"BURR, Richard M.",B001135,1955,,0.45,-0.054,-25.28864,0.95049,498,5,,0.337,0.175
116,Senate,41504,47,0,NC,200,,,"TILLIS, Thomas Roland (Thom)",T000476,1960,,0.426,0.06,-35.71292,0.93577,538,16,,0.431,0.255
116,Senate,21350,36,0,ND,200,,,"CRAMER, Kevin",C001096,1961,,0.388,0.287,-21.40808,0.96216,555,8,,0.366,0.241
116,Senate,41107,36,0,ND,200,,,"HOEVEN, John",H001061,1957,,0.343,0.328,-23.34686,0.95924,561,9,,0.363,0.271
116,Senate,29386,24,0,OH,200,,,"PORTMAN, Robert Jones (Rob)",P000449,1955,,0.373,-0.237,-27.88456,0.95226,570,8,,0.306,0.086
116,Senate,29389,24,0,OH,100,,,"BROWN, Sherrod",B000944,1952,,-0.43,-0.115,-118.43065,0.80969,561,51,,-0.385,-0.111
116,Senate,15424,53,0,OK,200,,,"INHOFE, James Mountain",I000024,1934,,0.555,0.045,-44.77277,0.92303,559,27,,0.633,-0.059
116,Senate,21166,53,0,OK,200,,,"LANKFORD, James",L000575,1968,,0.59,0.173,-31.94411,0.94568,572,13,,0.697,0.254
116,Senate,14871,72,0,OR,100,,,"WYDEN, Ronald Lee",W000779,1949,,-0.329,-0.471,-117.55434,0.81156,563,61,,-0.374,-0.614
116,Senate,40908,72,0,OR,100,,,"MERKLEY, Jeff",M001176,1956,,-0.443,-0.738,-72.51523,0.87995,567,25,,-0.408,-0.72
116,Senate,29935,14,0,PA,200,,,"TOOMEY, Patrick Joseph",T000461,1961,,0.646,-0.286,-53.81201,0.90614,546,21,,0.714,-0.111
116,Senate,40703,14,0,PA,100,,,"CASEY, Robert (Bob), Jr.",C001070,1960,,-0.312,0.197,-90.5828,0.85354,572,41,,-0.331,0.233
116,Senate,29142,5,0,RI,100,,,"REED, John F. (Jack)",R000122,1949,,-0.369,-0.172,-102.17744,0.83589,570,55,,-0.324,-0.05
116,Senate,40704,5,0,RI,100,,,"WHITEHOUSE, Sheldon",W000802,1955,,-0.358,-0.105,-101.77228,0.82499,529,42,,-0.297,-0.033
116,Senate,21173,48,0,SC,200,,,"SCOTT, Tim",S001184,1965,,0.638,-0.008,-40.52516,0.9309,566,19,,0.563,0.058
116,Senate,29566,48,0,SC,200,,,"GRAHAM, Lindsey O.",G000359,1955,,0.405,-0.17,-29.68103,0.94756,551,8,,0.32,0.014
116,Senate,29754,37,0,SD,200,,,"THUNE, John",T000250,1961,,0.411,0.138,-25.23089,0.9567,570,12,,0.389,0.275
116,Senate,41505,37,0,SD,200,,,"ROUNDS, Marion Michael (Mike)",R000605,1954,,0.408,0.121,-37.08862,0.92999,511,20,,0.435,0.382
116,Senate,20351,54,0,TN,200,,,"BLACKBURN, Marsha",B001243,1952,,0.618,0.131,-40.32826,0.93099,564,17,,0.684,0.192
116,Senate,40304,54,0,TN,200,,,"ALEXANDER, Lamar",A000360,1940,,0.323,-0.178,-27.63149,0.94279,469,9,,0.319,-0.08
116,Senate,40305,49,0,TX,200,,,"CORNYN, John",C001056,1952,,0.492,-0.011,-37.10431,0.93644,565,17,,0.449,0.12
116,Senate,41304,49,0,TX,200,,,"CRUZ, Rafael Edward (Ted)",C001098,1970,,0.819,-0.266,-37.98057,0.93268,545,17,,0.836,-0.043
116,Senate,41110,67,0,UT,200,,,"LEE, Mike",L000577,1971,,0.916,-0.4,-102.59795,0.83341,563,60,,0.906,-0.423
116,Senate,41902,67,0,UT,200,,,"ROMNEY, Willard Mitt (Mitt)",R000615,1947,,0.39,0.713,-71.13329,0.88209,567,25,,0.392,0.717
116,Senate,14307,6,0,VT,100,,,"LEAHY, Patrick Joseph",L000174,1940,,-0.361,-0.123,-105.48495,0.82577,551,60,,-0.28,-0.05
116,Senate,29147,6,0,VT,328,,,"SANDERS, Bernard",S000033,1941,,-0.527,-0.379,-35.61842,0.85419,226,14,,-0.795,-0.38
116,Senate,40909,40,0,VA,100,,,"WARNER, Mark",W000805,1954,,-0.201,-0.029,-63.37681,0.89209,555,22,,-0.227,-0.001
116,Senate,41305,40,0,VA,100,,,"KAINE, Timothy Michael (Tim)",K000384,1958,,-0.241,-0.061,-77.39328,0.87135,562,33,,-0.252,0.001
116,Senate,39310,73,0,WA,100,,,"CANTWELL, Maria E.",C000127,1958,,-0.304,-0.427,-99.43482,0.83941,568,40,,-0.358,-0.386
116,Senate,49308,73,0,WA,100,,,"MURRAY, Patty",M001111,1950,,-0.352,-0.313,-83.83947,0.85717,544,34,,-0.401,-0.279
116,Senate,20146,56,0,WV,200,,,"CAPITO, Shelley Moore",C001047,1953,,0.263,0.059,-25.69946,0.9531,535,4,,0.318,0.181
116,Senate,40915,56,0,WV,100,,,"MANCHIN, Joe, III",M001183,1947,,-0.055,0.442,-55.04349,0.90733,566,13,,-0.043,0.377
116,Senate,29940,25,0,WI,100,,,"BALDWIN, Tammy",B001230,1962,,-0.493,-0.14,-131.54768,0.79391,570,65,,-0.393,0.002
116,Senate,41111,25,0,WI,200,,,"JOHNSON, Ron",J000293,1955,,0.606,-0.271,-44.57491,0.92174,547,22,,0.601,0.051
116,Senate,40707,68,0,WY,200,,,"BARRASSO, John A.",B001261,1952,,0.541,0.246,-29.29517,0.95007,572,17,,0.608,0.299
116,Senate,49706,68,0,WY,200,,,"ENZI, Michael B.",E000285,1944,,0.545,0.198,-41.94212,0.92845,565,16,,0.589,0.395
