"","congress","chamber","icpsr","state_icpsr","district_code","state_abbrev","party_code","occupancy","last_means","bioname","bioguide_id","born","died","nominate_dim1","nominate_dim2","nominate_log_likelihood","nominate_geo_mean_probability","nominate_number_of_votes","nominate_number_of_errors","conditional","nokken_poole_dim1","nokken_poole_dim2","CD116FP","STCD"
"44577",108,"House",29718,21,19,"IL",200,0,1,"SHIMKUS, John M.","S000364",1958,NA,0.375,0.153,-215.74897,0.77061,828,88,NA,0.457,-0.066,19,"IL-19"
"44578",108,"House",29911,21,9,"IL",100,0,1,"SCHAKOWSKY, Janice D.","S001145",1944,NA,-0.606,-0.269,-95.29913,0.8914,829,45,NA,-0.654,-0.239,9,"IL-9"
"44579",108,"House",29912,21,13,"IL",200,0,1,"BIGGERT, Judy Borg","B001232",1937,NA,0.323,-0.372,-152.508,0.834,841,66,NA,0.345,-0.573,13,"IL-13"
"44580",108,"House",15014,22,5,"IN",200,0,1,"BURTON, Danny Lee","B001149",1938,NA,0.585,-0.026,-139.03886,0.836,775,58,NA,0.458,0.166,5,"IN-5"
"44581",108,"House",15124,22,1,"IN",100,0,1,"VISCLOSKY, Peter","V000108",1949,NA,-0.402,0.244,-199.72843,0.7859,829,96,NA,-0.402,0.339,1,"IN-1"
"44582",108,"House",20117,22,6,"IN",200,0,1,"PENCE, Mike","P000587",1959,NA,0.655,0.088,-90.55215,0.896,825,33,NA,0.655,0.047,6,"IN-6"
"44583",108,"House",20324,22,2,"IN",200,0,1,"CHOCOLA, Chris","C001052",1962,NA,0.573,-0.164,-89.40736,0.899,842,35,NA,0.531,-0.13,2,"IN-2"
"44584",108,"House",29350,22,4,"IN",200,0,1,"BUYER, Stephen Earle","B001203",1958,NA,0.435,0.192,-93.99646,0.887,784,35,NA,0.429,0.127,4,"IN-4"
"44585",108,"House",29519,22,3,"IN",200,0,1,"SOUDER, Mark Edward","S001143",1950,NA,0.435,-0.011,-114.75384,0.865,793,50,NA,0.427,-0.09,3,"IN-3"
"44586",108,"House",29520,22,8,"IN",200,0,1,"HOSTETTLER, John Nathan","H000807",1961,NA,0.705,0.077,-232.07809,0.758,837,92,NA,0.618,0.376,8,"IN-8"
"44587",108,"House",29720,22,7,"IN",100,0,1,"CARSON, Julia May","C000191",1938,2007,-0.464,-0.156,-99.55028,0.866,693,41,NA,-0.49,-0.01,7,"IN-7"
"44588",108,"House",29914,22,9,"IN",100,0,1,"HILL, Baron P.","H001030",1953,NA,-0.121,0.137,-262.34297,0.731,839,106,NA,-0.262,0.334,9,"IN-9"
"44589",108,"House",14432,31,2,"IA",200,0,1,"LEACH, James Albert Smith","L000169",1942,NA,0.141,-0.79,-228.70811,0.751,800,115,NA,0.059,-0.611,2,"IA-2"
"44590",108,"House",20325,31,5,"IA",200,0,1,"KING, Steve","K000362",1949,NA,0.613,0.176,-92.98164,0.89378,828,39,NA,0.621,0.151,5,"IA-5"
"44591",108,"House",29118,31,1,"IA",200,0,1,"NUSSLE, James Allen","N000172",1960,NA,0.417,-0.178,-135.97738,0.848,827,49,NA,0.366,-0.064,1,"IA-1"
"44592",108,"House",29522,31,4,"IA",200,0,1,"LATHAM, Thomas","L000111",1948,NA,0.302,0.308,-124.10748,0.863,840,43,NA,0.285,0.162,4,"IA-4"
"44593",108,"House",29721,31,3,"IA",100,0,1,"BOSWELL, Leonard L.","B000652",1934,NA,-0.238,0.289,-185.34904,0.8,830,73,NA,-0.253,0.305,3,"IA-3"
"44594",108,"House",29524,32,4,"KS",200,0,1,"TIAHRT, Todd","T000260",1951,NA,0.449,0.341,-92.90321,0.893,825,40,NA,0.434,0.226,4,"KS-4"
"44595",108,"House",29722,32,1,"KS",200,0,1,"MORAN, Jerry","M000934",1954,NA,0.415,0.206,-207.02029,0.78042,835,87,NA,0.384,0.309,1,"KS-1"
"44596",108,"House",29723,32,2,"KS",200,0,1,"RYUN, Jim","R000566",1947,NA,0.547,0.267,-91.23482,0.893,808,39,NA,0.495,0.239,2,"KS-2"
"44597",108,"House",29915,32,3,"KS",100,0,1,"MOORE, Dennis","M001140",1945,NA,-0.267,0.159,-186.49087,0.799,830,85,NA,-0.249,0.122,3,"KS-3"
"44598",108,"House",14854,51,5,"KY",200,0,1,"ROGERS, Harold Dallas (Hal)","R000395",1937,NA,0.337,0.11,-83.29892,0.90484,833,27,NA,0.359,0.095,5,"KY-5"
"44599",108,"House",20326,51,6,"KY",100,2,2,"CHANDLER, A. B. (Ben)","C001058",1959,NA,-0.232,0.516,-91.2787,0.772,352,38,NA,-0.207,0.46,6,"KY-6"
"44600",108,"House",29352,51,2,"KY",200,0,1,"LEWIS, Ron","L000293",1946,NA,0.418,0.417,-104.52403,0.881,827,46,NA,0.413,0.279,2,"KY-2"
"44601",108,"House",29525,51,1,"KY",200,0,1,"WHITFIELD, Wayne Edward (Ed)","W000413",1943,NA,0.303,0.182,-122.09423,0.859,805,45,NA,0.306,0.155,1,"KY-1"
"44602",108,"House",29725,51,3,"KY",200,0,1,"NORTHUP, Anne Meagher","N000143",1948,NA,0.335,-0.035,-101.80645,0.885,830,39,NA,0.34,0.016,3,"KY-3"
"44603",108,"House",29916,51,4,"KY",100,0,1,"LUCAS, Ken","L000558",1933,NA,-0.058,0.721,-220.9448,0.766,827,86,NA,-0.087,0.563,4,"KY-4"
"44604",108,"House",29917,51,6,"KY",200,1,1,"FLETCHER, Ernest L.","F000441",1952,NA,0.285,0.273,-51.39848,0.864,352,22,NA,0.241,0.163,6,"KY-6"
"44605",108,"House",15401,45,6,"LA",200,0,1,"BAKER, Richard Hugh","B000072",1948,NA,0.423,0.022,-83.88149,0.901,806,33,NA,0.429,-0.027,6,"LA-6"
"44606",108,"House",15451,45,4,"LA",200,0,1,"McCRERY, James O., III","M000388",1949,NA,0.362,0.08,-86.30138,0.898,804,31,NA,0.424,-0.12,4,"LA-4"
"44607",108,"House",20327,45,5,"LA",100,0,1,"ALEXANDER, Rodney","A000361",1946,NA,-0.085,0.926,-274.33927,0.719,832,120,NA,-0.084,0.871,5,"LA-5"
"44608",108,"House",29120,45,2,"LA",100,0,1,"JEFFERSON, William Jennings","J000070",1947,NA,-0.424,0.242,-159.93615,0.814,775,70,NA,-0.389,0.215,2,"LA-2"
"44609",108,"House",29727,45,7,"LA",100,0,1,"JOHN, Christopher","J000110",1960,NA,-0.12,0.735,-158.40876,0.811,754,60,NA,-0.113,0.729,7,"LA-7"
"44610",108,"House",29918,45,1,"LA",200,0,1,"VITTER, David","V000127",1961,NA,0.495,0.323,-86.47811,0.899,808,34,NA,0.502,0.037,1,"LA-1"
"44611",108,"House",94679,45,3,"LA",200,0,1,"TAUZIN, Wilbert Joseph (Billy)","T000058",1943,NA,0.341,0.16,-54.00167,0.91,570,12,NA,0.368,0.067,3,"LA-3"
"44612",108,"House",20328,2,2,"ME",100,0,1,"MICHAUD, Michael H.","M001149",1955,NA,-0.283,-0.071,-187.95833,0.8,843,85,NA,-0.304,0.226,2,"ME-2"
"44613",108,"House",29728,2,1,"ME",100,0,1,"ALLEN, Thomas H.","A000357",1945,NA,-0.4,-0.105,-146.3314,0.839,832,70,NA,-0.423,-0.029,1,"ME-1"
"44614",108,"House",14873,52,5,"MD",100,0,1,"HOYER, Steny Hamilton","H000874",1939,NA,-0.38,0.117,-124.75025,0.86122,835,59,NA,-0.357,-0.039,5,"MD-5"
"44615",108,"House",15408,52,3,"MD",100,0,1,"CARDIN, Benjamin Louis","C000141",1943,NA,-0.32,-0.22,-112.83126,0.87159,821,39,NA,-0.311,-0.252,3,"MD-3"
"44616",108,"House",20329,52,2,"MD",100,0,1,"RUPPERSBERGER, C. A. (Dutch)","R000576",1946,NA,-0.295,0.133,-151.80433,0.8291,810,66,NA,-0.269,0.093,2,"MD-2"
"44617",108,"House",20330,52,8,"MD",100,0,1,"VAN HOLLEN, Christopher","V000128",1959,NA,-0.391,-0.205,-109.2351,0.87792,839,46,NA,-0.406,-0.368,8,"MD-8"
"44618",108,"House",29122,52,1,"MD",200,0,1,"GILCHREST, Wayne Thomas","G000180",1946,NA,0.204,-0.563,-163.39651,0.821,827,60,NA,0.326,-0.702,1,"MD-1"
"44619",108,"House",29355,52,4,"MD",100,0,1,"WYNN, Albert Russell","W000784",1951,NA,-0.38,0.038,-188.59704,0.795,821,72,NA,-0.317,0.142,4,"MD-4"
"44620",108,"House",29356,52,6,"MD",200,0,1,"BARTLETT, Roscoe Gardner","B000208",1926,NA,0.493,-0.091,-254.43224,0.738,836,106,NA,0.719,-0.269,6,"MD-6"
"44621",108,"House",29587,52,7,"MD",100,0,1,"CUMMINGS, Elijah Eugene","C000984",1951,NA,-0.438,-0.148,-113.68476,0.8689,809,39,NA,-0.444,-0.092,7,"MD-7"
"44622",108,"House",14435,3,7,"MA",100,0,1,"MARKEY, Edward John","M000133",1946,NA,-0.512,-0.453,-99.07985,0.88722,828,40,NA,-0.533,-0.543,7,"MA-7"
"44623",108,"House",14824,3,4,"MA",100,0,1,"FRANK, Barney","F000339",1940,NA,-0.499,-0.534,-109.58557,0.875,818,43,NA,-0.534,-0.512,4,"MA-4"
"44624",108,"House",15616,3,2,"MA",100,0,1,"NEAL, Richard Edmund","N000015",1949,NA,-0.417,-0.11,-113.49843,0.8703,817,46,NA,-0.43,-0.093,2,"MA-2"
"44625",108,"House",20119,3,9,"MA",100,0,1,"LYNCH, Stephen F.","L000562",1955,NA,-0.35,0.037,-167.90825,0.81524,822,72,NA,-0.33,0.113,9,"MA-9"
"44626",108,"House",29123,3,1,"MA",100,0,1,"OLVER, John Walter","O000085",1936,NA,-0.577,-0.207,-117.2302,0.869,836,58,NA,-0.59,-0.064,1,"MA-1"
"44627",108,"House",29358,3,5,"MA",100,0,1,"MEEHAN, Martin Thomas","M000627",1956,NA,-0.39,-0.539,-105.61974,0.877,806,44,NA,-0.412,-0.385,5,"MA-5"
"44628",108,"House",29729,3,3,"MA",100,0,1,"McGOVERN, James P.","M000312",1959,NA,-0.539,-0.301,-100.66113,0.88579,830,42,NA,-0.539,-0.049,3,"MA-3"
"44629",108,"House",29730,3,6,"MA",100,0,1,"TIERNEY, John F.","T000266",1951,NA,-0.488,-0.433,-104.63651,0.88,822,43,NA,-0.539,-0.278,6,"MA-6"
"44630",108,"House",29731,3,10,"MA",100,0,1,"DELAHUNT, Bill","D000210",1941,NA,-0.495,-0.293,-98.60329,0.88,772,43,NA,-0.502,-0.311,10,"MA-10"
"44631",108,"House",29919,3,8,"MA",100,0,1,"CAPUANO, Michael Everett","C001037",1952,NA,-0.58,-0.082,-168.61215,0.81475,823,67,NA,-0.604,0.164,8,"MA-8"
"44632",108,"House",2605,23,15,"MI",100,0,1,"DINGELL, John David, Jr.","D000355",1926,NA,-0.448,0.313,-184.49473,0.799,821,81,NA,-0.399,0.145,15,"MI-15"
"44633",108,"House",10713,23,14,"MI",100,0,1,"CONYERS, John, Jr.","C000714",1929,NA,-0.658,-0.512,-85.11921,0.88762,714,34,NA,-0.707,-0.701,14,"MI-14"
"44634",108,"House",14430,23,5,"MI",100,0,1,"KILDEE, Dale Edward","K000172",1929,NA,-0.385,0.011,-174.2367,0.813,843,71,NA,-0.363,0.182,5,"MI-5"
"44635",108,"House",15033,23,12,"MI",100,0,1,"LEVIN, Sander Martin","L000263",1931,NA,-0.379,-0.091,-123.23498,0.8637,841,54,NA,-0.354,-0.162,12,"MI-12"
"44636",108,"House",15446,23,6,"MI",200,0,1,"UPTON, Frederick Stephen","U000031",1953,NA,0.334,-0.382,-215.47862,0.77303,837,81,NA,0.206,-0.196,6,"MI-6"
"44637",108,"House",20120,23,8,"MI",200,0,1,"ROGERS, Mike","R000572",1963,NA,0.4,0.098,-91.80815,0.896,833,39,NA,0.392,-0.036,8,"MI-8"
"44638",108,"House",20331,23,10,"MI",200,0,1,"MILLER, Candice S.","M001150",1954,NA,0.343,-0.001,-85.8392,0.902,830,28,NA,0.322,0.101,10,"MI-10"
"44639",108,"House",20332,23,11,"MI",200,0,1,"McCOTTER, Thaddeus George","M001147",1965,NA,0.335,0.012,-104.22127,0.881,819,45,NA,0.336,0.199,11,"MI-11"
"44640",108,"House",29124,23,4,"MI",200,0,1,"CAMP, David Lee","C000071",1953,NA,0.385,-0.048,-90.04117,0.897,825,32,NA,0.356,0.053,4,"MI-4"
"44641",108,"House",29360,23,1,"MI",100,0,1,"STUPAK, Bart T.","S001045",1952,NA,-0.396,0.701,-188.76845,0.79,799,89,NA,-0.39,0.616,1,"MI-1"
"44642",108,"House",29361,23,2,"MI",200,0,1,"HOEKSTRA, Peter","H000676",1953,NA,0.516,-0.262,-126.43637,0.855,806,42,NA,0.511,-0.134,2,"MI-2"
"44643",108,"House",29362,23,3,"MI",200,0,1,"EHLERS, Vernon James","E000092",1934,NA,0.316,-0.622,-187.58533,0.797,826,80,NA,0.257,-0.571,3,"MI-3"
"44644",108,"House",29364,23,7,"MI",200,0,1,"SMITH, Nick H.","S000597",1934,NA,0.505,-0.229,-175.34412,0.804,803,72,NA,0.645,-0.007,7,"MI-7"
"44645",108,"House",29365,23,9,"MI",200,0,1,"KNOLLENBERG, Joseph","K000288",1933,NA,0.366,-0.053,-87.69256,0.899,827,29,NA,0.353,-0.094,9,"MI-9"
"44646",108,"House",29733,23,13,"MI",100,0,1,"KILPATRICK, Carolyn Cheeks","K000180",1945,NA,-0.491,-0.172,-109.53654,0.87,788,50,NA,-0.489,-0.162,13,"MI-13"
"44647",108,"House",14265,33,8,"MN",100,0,1,"OBERSTAR, James Louis","O000006",1934,2014,-0.553,0.304,-216.82057,0.764,805,86,NA,-0.576,0.628,8,"MN-8"
"44648",108,"House",14656,33,5,"MN",100,0,1,"SABO, Martin Olav","S000005",1938,2016,-0.516,-0.317,-232.73164,0.754,823,94,NA,-0.462,0.02,5,"MN-5"
"44649",108,"House",20121,33,6,"MN",200,0,1,"KENNEDY, Mark","K000358",1957,NA,0.409,0.304,-166.46101,0.82,841,62,NA,0.52,-0.159,6,"MN-6"
"44650",108,"House",20122,33,4,"MN",100,0,1,"McCOLLUM, Betty","M001143",1954,NA,-0.418,-0.189,-126.67747,0.8575,824,54,NA,-0.422,-0.291,4,"MN-4"
"44651",108,"House",20333,33,2,"MN",200,0,1,"KLINE, John","K000363",1947,NA,0.49,0.154,-87.38765,0.901,840,35,NA,0.475,-0.052,2,"MN-2"
"44652",108,"House",29126,33,3,"MN",200,0,1,"RAMSTAD, James (Jim)","R000033",1946,NA,0.316,-0.683,-360.86893,0.65,839,148,NA,0.465,-0.885,3,"MN-3"
"44653",108,"House",29127,33,7,"MN",100,0,1,"PETERSON, Collin Clark","P000258",1944,NA,-0.148,0.712,-340.28616,0.66562,836,159,NA,-0.096,0.995,7,"MN-7"
"44654",108,"House",29532,33,1,"MN",200,0,1,"GUTKNECHT, Gilbert W.","G000536",1951,NA,0.552,0.342,-200.15855,0.78,807,79,NA,0.55,0.467,1,"MN-1"
"44655",108,"House",15637,46,4,"MS",100,0,1,"TAYLOR, Gary Eugene (Gene)","T000074",1953,NA,-0.045,0.893,-501.62191,0.548,835,207,NA,-0.152,0.988,4,"MS-4"
"44656",108,"House",29368,46,2,"MS",100,0,1,"THOMPSON, Bennie","T000193",1948,NA,-0.516,0.399,-162.18339,0.8227,831,66,NA,-0.488,0.522,2,"MS-2"
"44657",108,"House",29534,46,1,"MS",200,0,1,"WICKER, Roger F.","W000437",1951,NA,0.376,0.349,-108.69864,0.87571,819,39,NA,0.375,0.224,1,"MS-1"
"44658",108,"House",29734,46,3,"MS",200,0,1,"PICKERING, Charles W. (Chip), Jr.","P000323",1963,NA,0.342,0.325,-82.47084,0.902,799,32,NA,0.335,0.045,3,"MS-3"
"44659",108,"House",14421,34,3,"MO",100,0,1,"GEPHARDT, Richard Andrew","G000132",1941,NA,-0.416,0.245,-35.50235,0.848,216,18,NA,-0.364,-0.202,3,"MO-3"
"44660",108,"House",14451,34,4,"MO",100,0,1,"SKELTON, Isaac Newton, IV (Ike)","S000465",1931,2013,-0.172,0.724,-193.45406,0.792,831,87,NA,-0.199,0.575,4,"MO-4"
"44661",108,"House",20123,34,2,"MO",200,0,1,"AKIN, W. Todd","A000358",1947,NA,0.612,0.235,-107.46069,0.877,818,42,NA,0.639,-0.001,2,"MO-2"
"44662",108,"House",20124,34,6,"MO",200,0,1,"GRAVES, Samuel","G000546",1963,NA,0.443,0.173,-156.5487,0.82601,819,72,NA,0.474,0.111,6,"MO-6"
"44663",108,"House",20147,34,1,"MO",100,0,1,"CLAY, William Lacy, Jr.","C001049",1956,NA,-0.481,-0.079,-112.16842,0.85917,739,45,NA,-0.517,-0.155,1,"MO-1"
"44664",108,"House",29535,34,5,"MO",100,0,1,"McCARTHY, Karen","M000316",1947,2010,-0.344,-0.225,-101.32997,0.876,765,39,NA,-0.401,-0.353,5,"MO-5"
"44665",108,"House",29735,34,7,"MO",200,0,1,"BLUNT, Roy","B000575",1950,NA,0.426,0.275,-101.97968,0.88451,831,43,NA,0.455,0.018,7,"MO-7"
"44666",108,"House",29736,34,8,"MO",200,0,1,"EMERSON, Jo Ann","E000172",1950,NA,0.269,0.274,-145.29968,0.832,789,63,NA,0.263,0.367,8,"MO-8"
"44667",108,"House",29737,34,9,"MO",200,0,1,"HULSHOF, Kenny","H000948",1958,NA,0.363,0.281,-142.09178,0.837,797,54,NA,0.405,0.236,9,"MO-9"
"44668",108,"House",20125,64,1,"MT",200,0,1,"REHBERG, Denny","R000571",1955,NA,0.337,0.244,-101.66845,0.886,842,37,NA,0.392,0.102,1,"MT-1"
"44669",108,"House",14605,35,1,"NE",200,0,1,"BEREUTER, Douglas Kent","B000403",1939,NA,0.231,-0.347,-186.72795,0.762,687,72,NA,0.178,-0.181,1,"NE-1"
"44670",108,"House",20126,35,3,"NE",200,0,1,"OSBORNE, Thomas","O000165",1937,NA,0.299,0.025,-116.77162,0.868,825,47,NA,0.311,-0.051,3,"NE-3"
"44671",108,"House",29921,35,2,"NE",200,0,1,"TERRY, Lee Raymond","T000459",1962,NA,0.426,-0.067,-159.01627,0.825,828,66,NA,0.502,-0.343,2,"NE-2"
"44672",108,"House",20334,65,3,"NV",200,0,1,"PORTER, Jon C.","P000589",1955,NA,0.241,-0.071,-169.61367,0.818,843,59,NA,0.254,-0.104,3,"NV-3"
"44673",108,"House",29739,65,2,"NV",200,0,1,"GIBBONS, James A.","G000152",1944,NA,0.484,-0.088,-133.3987,0.847,804,56,NA,0.503,-0.252,2,"NV-2"
"44674",108,"House",29922,65,1,"NV",100,0,1,"BERKLEY, Shelley","B001231",1951,NA,-0.302,0.024,-146.60851,0.82,741,59,NA,-0.331,-0.12,1,"NV-1"
"44675",108,"House",20335,4,1,"NH",200,0,1,"BRADLEY, Jeb","B001246",1952,NA,0.371,-0.578,-158.07117,0.825,823,67,NA,0.33,-0.416,1,"NH-1"
"44676",108,"House",29538,4,2,"NH",200,0,1,"BASS, Charles Foster","B000220",1952,NA,0.331,-0.556,-176.8101,0.809,833,82,NA,0.405,-0.753,2,"NH-2"
"44677",108,"House",14863,12,4,"NJ",200,0,1,"SMITH, Christopher Henry","S000522",1953,NA,0.164,-0.168,-183.39174,0.80068,825,80,NA,0.199,-0.451,4,"NJ-4"
"44678",108,"House",15112,12,3,"NJ",200,0,1,"SAXTON, Hugh James","S000097",1943,NA,0.238,-0.378,-146.43087,0.836,819,63,NA,0.235,-0.446,3,"NJ-3"
"44679",108,"House",15454,12,6,"NJ",100,0,1,"PALLONE, Frank, Jr.","P000034",1951,NA,-0.404,-0.164,-138.45127,0.84838,842,68,NA,-0.455,-0.038,6,"NJ-6"
"44680",108,"House",15619,12,10,"NJ",100,0,1,"PAYNE, Donald Milford","P000149",1934,2012,-0.592,-0.547,-85.76733,0.895,775,35,NA,-0.574,-0.496,10,"NJ-10"
"44681",108,"House",20127,12,7,"NJ",200,0,1,"FERGUSON, Michael","F000443",1970,NA,0.244,-0.404,-109.14175,0.866,760,48,NA,0.265,-0.351,7,"NJ-7"
"44682",108,"House",20336,12,5,"NJ",200,0,1,"GARRETT, Scott","G000548",1959,NA,0.688,-0.243,-119.55603,0.866,833,41,NA,0.654,-0.017,5,"NJ-5"
"44683",108,"House",29132,12,1,"NJ",100,0,1,"ANDREWS, Robert Ernest","A000210",1957,NA,-0.297,-0.119,-182.60452,0.799,813,81,NA,-0.387,-0.102,1,"NJ-1"
"44684",108,"House",29373,12,13,"NJ",100,0,1,"MENENDEZ, Robert","M000639",1954,NA,-0.366,-0.126,-142.31126,0.84032,818,64,NA,-0.348,-0.058,13,"NJ-13"
"44685",108,"House",29539,12,2,"NJ",200,0,1,"LoBIONDO, Frank A.","L000554",1946,NA,0.211,-0.224,-262.55143,0.73239,843,101,NA,0.203,-0.285,2,"NJ-2"
"44686",108,"House",29541,12,11,"NJ",200,0,1,"FRELINGHUYSEN, Rodney P.","F000372",1946,NA,0.292,-0.262,-118.51162,0.86739,833,51,NA,0.291,-0.405,11,"NJ-11"
"44687",108,"House",29741,12,8,"NJ",100,0,1,"PASCRELL, William J., Jr.","P000096",1937,NA,-0.367,-0.005,-156.26312,0.82494,812,68,NA,-0.36,-0.042,8,"NJ-8"
"44688",108,"House",29742,12,9,"NJ",100,0,1,"ROTHMAN, Steven","R000462",1952,NA,-0.352,-0.092,-153.82492,0.824,796,78,NA,-0.352,-0.123,9,"NJ-9"
"44689",108,"House",29923,12,12,"NJ",100,0,1,"HOLT, Rush","H001032",1948,NA,-0.463,-0.33,-130.98443,0.855,839,60,NA,-0.468,-0.215,12,"NJ-12"
"44690",108,"House",20337,66,2,"NM",200,0,1,"PEARCE, Stevan","P000588",1947,NA,0.472,0.064,-105.82299,0.87851,817,45,NA,0.406,-0.022,2,"NM-2"
"44691",108,"House",29779,66,1,"NM",200,0,1,"WILSON, Heather","W000789",1960,NA,0.247,-0.027,-217.41975,0.768,825,75,NA,0.199,-0.088,1,"NM-1"
"44692",108,"House",29924,66,3,"NM",100,0,1,"UDALL, Thomas (Tom)","U000039",1948,NA,-0.453,0.163,-154.54156,0.8325,843,76,NA,-0.464,0.16,3,"NM-3"
"44693",108,"House",13035,13,15,"NY",100,0,1,"RANGEL, Charles B.","R000053",1930,NA,-0.514,-0.341,-116.91665,0.857,760,47,NA,-0.479,-0.31,15,"NY-15"
"44694",108,"House",15000,13,5,"NY",100,0,1,"ACKERMAN, Gary Leonard","A000022",1942,NA,-0.429,-0.165,-108.49146,0.865,751,43,NA,-0.417,-0.256,5,"NY-5"
"44695",108,"House",15007,13,24,"NY",200,0,1,"BOEHLERT, Sherwood Louis","B000586",1936,NA,0.103,-0.718,-162.8886,0.809,769,58,NA,0.186,-0.529,24,"NY-24"
"44696",108,"House",15050,13,11,"NY",100,0,1,"OWENS, Major Robert Odell","O000159",1936,2013,-0.569,-0.516,-109.79682,0.868,775,40,NA,-0.536,-0.415,11,"NY-11"
"44697",108,"House",15072,13,10,"NY",100,0,1,"TOWNS, Edolphus","T000326",1934,NA,-0.519,-0.132,-135.05358,0.836,756,60,NA,-0.518,0.091,10,"NY-10"
"44698",108,"House",15423,13,29,"NY",200,0,1,"HOUGHTON, Amory, Jr.","H000814",1926,NA,0.154,-0.281,-170.42102,0.796,747,70,NA,0.249,-0.536,29,"NY-29"
"44699",108,"House",15444,13,28,"NY",100,0,1,"SLAUGHTER, Louise McIntosh","S000480",1929,2018,-0.465,-0.104,-115.14292,0.86044,766,53,NA,-0.493,-0.027,28,"NY-28"
"44700",108,"House",15603,13,17,"NY",100,0,1,"ENGEL, Eliot Lance","E000179",1947,NA,-0.408,-0.093,-125.38958,0.85459,798,54,NA,-0.369,-0.16,17,"NY-17"
"44701",108,"House",15612,13,18,"NY",100,0,1,"LOWEY, Nita M.","L000480",1937,NA,-0.389,-0.152,-116.38784,0.86783,821,43,NA,-0.335,-0.236,18,"NY-18"
"44702",108,"House",15614,13,21,"NY",100,0,1,"McNULTY, Michael Robert","M000590",1947,NA,-0.369,0.369,-184.86841,0.8,827,102,NA,-0.383,0.296,21,"NY-21"
"44703",108,"House",15630,13,25,"NY",200,0,1,"WALSH, James T.","W000099",1947,NA,0.208,-0.19,-115.43917,0.869,823,40,NA,0.284,-0.264,25,"NY-25"
"44704",108,"House",20129,13,2,"NY",100,0,1,"ISRAEL, Steve","I000057",1958,NA,-0.334,-0.051,-142.92158,0.838,811,66,NA,-0.29,-0.101,2,"NY-2"
"44705",108,"House",20338,13,1,"NY",100,0,1,"BISHOP, Timothy H.","B001242",1950,NA,-0.338,-0.05,-116.8849,0.868,827,48,NA,-0.353,-0.118,1,"NY-1"
"44706",108,"House",29134,13,16,"NY",100,0,1,"SERRANO, José E.","S000248",1943,NA,-0.491,-0.377,-113.79709,0.86923,812,50,NA,-0.45,-0.449,16,"NY-16"
"44707",108,"House",29375,13,3,"NY",200,0,1,"KING, Peter T.","K000210",1944,NA,0.259,-0.031,-141.94824,0.84015,815,52,NA,0.253,-0.224,3,"NY-3"
"44708",108,"House",29377,13,8,"NY",100,0,1,"NADLER, Jerrold Lewis","N000002",1947,NA,-0.509,-0.506,-88.86156,0.89706,818,38,NA,-0.498,-0.524,8,"NY-8"
"44709",108,"House",29378,13,12,"NY",100,0,1,"VELÁZQUEZ, Nydia M.","V000081",1953,NA,-0.547,-0.339,-132.56874,0.84954,813,49,NA,-0.529,-0.382,12,"NY-12"
"44710",108,"House",29379,13,14,"NY",100,0,1,"MALONEY, Carolyn Bosher","M000087",1946,NA,-0.387,-0.28,-107.51594,0.8785,830,47,NA,-0.403,-0.307,14,"NY-14"
"44711",108,"House",29380,13,22,"NY",100,0,1,"HINCHEY, Maurice Dunlea","H000627",1938,NA,-0.575,-0.007,-106.77755,0.87,768,40,NA,-0.562,0.006,22,"NY-22"
"44712",108,"House",29381,13,27,"NY",200,0,1,"QUINN, John Francis (Jack)","Q000016",1951,NA,0.198,-0.223,-108.38304,0.855,691,36,NA,0.232,-0.05,27,"NY-27"
"44713",108,"House",29544,13,19,"NY",200,0,1,"KELLY, Sue W.","K000078",1936,NA,0.231,-0.564,-156.40776,0.829,835,70,NA,0.233,-0.548,19,"NY-19"
"44714",108,"House",29744,13,4,"NY",100,0,1,"McCARTHY, Carolyn","M000309",1944,NA,-0.294,-0.04,-123.68004,0.861,829,48,NA,-0.305,-0.092,4,"NY-4"
"44715",108,"House",29773,13,13,"NY",200,0,1,"FOSSELLA, Vito John","F000440",1965,NA,0.426,-0.336,-198.39235,0.775,780,89,NA,0.478,-0.516,13,"NY-13"
"44716",108,"House",29776,13,6,"NY",100,0,1,"MEEKS, Gregory W.","M001137",1953,NA,-0.413,-0.075,-131.5561,0.84479,780,58,NA,-0.365,-0.223,6,"NY-6"
"44717",108,"House",29925,13,7,"NY",100,0,1,"CROWLEY, Joseph","C001038",1962,NA,-0.412,-0.07,-157.57535,0.82632,826,67,NA,-0.348,-0.1,7,"NY-7"
"44718",108,"House",29926,13,9,"NY",100,0,1,"WEINER, Anthony D.","W000792",1964,NA,-0.408,-0.371,-93.76236,0.892,820,34,NA,-0.405,-0.381,9,"NY-9"
"44719",108,"House",29927,13,20,"NY",200,0,1,"SWEENEY, John E.","S001149",1955,NA,0.249,0.036,-174.04262,0.805,804,65,NA,0.247,-0.067,20,"NY-20"
"44720",108,"House",29928,13,26,"NY",200,0,1,"REYNOLDS, Thomas M.","R000569",1950,NA,0.349,0.009,-89.04017,0.896,812,33,NA,0.4,-0.207,26,"NY-26"
"44721",108,"House",39316,13,23,"NY",200,0,1,"McHUGH, John Michael","M000472",1948,NA,0.225,-0.063,-159.97192,0.824,827,64,NA,0.205,-0.008,23,"NY-23"
"44722",108,"House",15092,47,6,"NC",200,0,1,"COBLE, Howard","C000556",1931,2015,0.52,-0.081,-180.39495,0.804,829,73,NA,0.565,0.342,6,"NC-6"
